OBJECTID,DOWLKNUM,LK_PCTLTRL,LK_LZACRES,LK_LZDEPTH,AREA,ACRES,PERFEET,PERIMETER,LAKE_NAME,Shape_Length,Shape_Area
102233,09004400,38.38999939,40.92,15,165585.441,40.916,27178.492,8284.021,Echo,8284.020968,165585.436
102234,09004500,38.31999969,27.45,15,111089.576,27.45,18765.479,5719.729,Coffee,5719.729431,111089.5723
102235,09004600,100,60.78,15,245957.242,60.776,7920.729,2414.243,Bang,2414.242989,245957.2401
102236,09004700,100,26.57,15,107543.355,26.574,4385.372,1336.664,Spring,1336.663992,107543.3594
102237,09004800,52.43000031,14.29,15,57837.384,14.292,8105.939,2470.695,Corona,2470.695017,57837.38659
102238,09005700,31.06999969,118.85,15,480983.852,118.851,57582.5,17551.181,Eagle,17551.1812,480983.8389
102239,09005800,95.47000122,50.25,15,203364.692,50.251,9199.033,2803.871,Merwin,2803.870722,203364.689
102240,09006001,86.29000092,97.99,15,396570.77,97.993,19047.996,5805.841,Upper (North) Island,5805.840775,396570.7651
102241,09006002,73.09999847,236.54,15,957275.676,236.543,35609.006,10853.647,Lower (South) Island,10853.64712,957275.6574
102242,09006200,96.91999817,100.57,15,406993.585,100.568,15780.824,4810.005,Cross,4810.005101,406993.5792
102243,09006300,79.26000214,46.88,15,189730.976,46.883,10336.226,3150.488,Woodbury,3150.487617,189730.9704
102244,09006700,77.45999908,182.13,15,737084.641,182.134,38905.076,11858.291,Tamarack,11858.29069,737084.6406
102245,09006800,69.15000153,95.32,15,385763.771,95.322,22124.928,6743.692,Cole,6743.691281,385763.7784
102246,09007100,100,32.75,15,132538.791,32.75,5275.749,1608.052,Walli,1608.051863,132538.791
102247,09007400,62.40000153,13.77,15,55746.36,13.775,8075.12,2461.302,Kettle,2461.301645,55746.3706
102248,09016700,47.70000076,95.86,15,387943.919,95.861,56992.633,17371.389,Fond du Lac Reservoir,17371.38935,387943.9214
102249,09016800,71.41999817,39.01,15,157871.142,39.01,23517.066,7168.016,Knife Falls Reservoir,7168.015537,157871.125
102250,09016900,75.80000305,55.29,15,223750.173,55.289,41848.691,12755.506,Scanlon Reservoir,12755.50605,223750.185
102251,09017300,80.80999756,213.24,15,862953.515,213.236,59244.294,18057.697,Cloquet Res.,18057.69796,862953.5304
102252,10000200,37.18000031,110.08,15,445501.629,110.083,30078.456,9167.932,Riley,9167.931833,445501.6307
102253,10000600,74.37999725,182.41,15,738204.556,182.41,44297.394,13501.873,Lotus,13501.87231,738204.5689
102254,10000700,75.48000336,68.27,15,276296.516,68.273,17333.586,5283.288,Lucy,5283.287255,276296.5105
102255,10000900,50.20999908,337.89,15,1367425.551,337.891,78808.953,24021.017,Minnewashta,24021.01744,1367425.556
102256,10001100,56.5,11.05,15,44706.193,11.047,8554.796,2607.51,St. Joe,2607.509589,44706.18796
102257,10001200,38.06000137,43.46,15,175876.39,43.459,15486.022,4720.149,Ann,4720.148993,175876.3959
102258,10001300,81.5,71.99,15,291355.913,71.994,11925.916,3635.026,Susan,3635.026519,291355.9185
102259,10001500,72.93000031,76.5,15,309606.687,76.504,20856.432,6357.053,Virginia,6357.053702,309606.6911
102260,10001800,38.40000153,40.84,15,165294.134,40.844,20188.858,6153.576,Schutz,6153.576566,165294.1362
102261,10001900,39.47999954,65.71,15,265922.947,65.71,23934.041,7295.11,Bavaria,7295.110451,265922.9396
102262,10002900,100,142.49,15,576662.648,142.493,10882.59,3317.02,Miller,3317.020192,576662.6546
102263,10004100,67.12000275,156.44,15,633102.008,156.44,47842.162,14582.32,Zumbra-Sunny,14582.32021,633102.0059
102264,10004200,94.93000031,244.78,15,990617.848,244.782,22142.126,6748.933,Parley,6748.933991,990617.8532
102265,10004401,43.83000183,63.28,15,256086.796,63.279,17881.822,5450.39,West Auburn,5450.390024,256086.8038
102266,10004402,74.55000305,109.16,15,441765.509,109.16,17689.132,5391.658,East Auburn,5391.658315,441765.5151
102267,10004500,61.86999893,102.63,15,415343.895,102.631,19786.237,6030.857,Steiger,6030.857223,415343.8977
102268,10004600,63.11999893,10.1,15,40883.218,10.102,6176.523,1882.61,Church,1882.60976,40883.21173
102269,10004800,73.16999817,120.24,15,486596.536,120.238,16966.808,5171.493,Wassermann,5171.493042,486596.5365
102270,10005100,66.72000122,26.99,15,109235.195,26.992,8096.516,2467.826,Turbid,2467.82556,109235.1906
102271,10005200,59.90000153,55.1,15,222996.468,55.102,15947.795,4860.898,Reitz,4860.89772,222996.4661
102272,10005300,47.72000122,141.56,15,572887.821,141.561,29929.673,9122.583,Piersons,9122.582755,572887.8392
102273,10005600,72.22000122,72.58,15,293721.045,72.578,13533.385,4124.988,Stone,4124.988431,293721.0372
102274,10005900,57.29999924,1783.65,15,7218335.15,1783.651,106489.517,32458.07,Waconia,32458.06962,7218335.141
102275,10008000,100,57.35,15,232092.758,57.35,6557.97,1998.873,Rutz,1998.873435,232092.7552
102276,10008400,73.31999969,70.9,15,286942.223,70.903,16929.065,5159.989,Burandt,5159.989189,286942.2193
102277,10008800,77,171.62,15,694526.335,171.617,19911.293,6068.974,Hydes,6068.974609,694526.3424
102278,10008900,100,302.15,15,1222799.431,302.154,25772.611,7855.508,Goose,7855.507879,1222799.444
102279,10009300,98.02999878,360.47,15,1458784.28,360.466,34768.107,10597.34,Oak,10597.34027,1458784.274
102280,10009400,100,216.12,15,874643.188,216.124,13600.292,4145.377,Mud,4145.37724,874643.1835
102281,10012000,99.84999847,20.08,15,81268.713,20.081,3576.487,1090.115,Smith,1090.115554,81268.71766
102282,10012100,100,183.94,15,744401.423,183.942,13481.088,4109.044,Eagle,4109.0437,744401.4315
102283,10021800,80.12999725,16.17,15,65442.835,16.171,7050.681,2149.052,Unnamed (Grace),2149.051908,65442.8396
102284,11000600,56.40000153,92.71,15,375204.262,92.713,17777.278,5418.525,Morrison,5418.525068,375204.2617
102285,11000901,25.02000046,56.95,15,230493.307,56.955,50001.854,15240.595,Little Thunder (West Bay),15240.59537,230493.322
102286,11000902,46.56000137,14.16,15,57308.125,14.161,13351.084,4069.419,Little Thunder (East Bay),4069.418452,57308.12185
102287,11002600,50.49000168,354.61,15,1435090.228,354.611,65190.119,19869.988,Sugar,19869.98836,1435090.225
102288,11003700,28.76000023,34.95,15,141451.292,34.953,36625.539,11163.487,Leavitt,11163.48644,141451.2999
102289,11004300,19.94000053,302.23,15,1223099.027,302.228,194547.906,59298.32,Roosevelt,59298.32072,1223099.07
102290,11005300,41.43000031,93.17,15,377063.712,93.172,44639.769,13606.229,Lawrence,13606.22854,377063.7016
102291,11005400,54.81999969,14.61,15,59106.706,14.605,7978.688,2431.909,Little Andrus,2431.909156,59106.70208
102292,11005900,45.06000137,720.55,15,2916038.081,720.553,173948.171,53019.508,Washburn,53019.50877,2916038.13
102293,11006200,22.86000061,308.7,15,1249281.534,308.697,169948.89,51800.525,Thunder,51800.52524,1249281.548
102294,11006300,66.70999908,92.64,15,374907.191,92.64,22000.47,6705.757,Little Bass,6705.75672,374907.1912
102295,11006900,28.18000031,55.54,15,224762.816,55.539,36413.319,11098.802,Bass,11098.802,224762.7984
102296,11007700,86.01999664,627.9,15,2541075.108,627.9,53282.097,16240.416,Big Sand,16240.4159,2541075.091
102297,11008200,58.99000168,12.27,15,49675.226,12.275,9497.246,2894.766,Cedar,2894.766087,49675.23247
102298,11008600,36.45999908,135.7,15,549162.992,135.698,61292.83,18682.092,Grave,18682.0918,549162.9881
102299,11008700,99.52999878,131.29,15,531309.431,131.287,11309.721,3447.21,Knight,3447.209868,531309.4308
102300,11009200,100,407.3,15,1648329.183,407.302,21440.963,6535.219,Little Sand,6535.218429,1648329.161
102301,11010100,99.25,612.27,15,2477820.267,612.269,37143.476,11321.354,George,11321.35435,2477820.275
102302,11010200,40.63999939,146.13,15,591371.947,146.128,53724.01,16375.111,Island,16375.11115,591371.9497
102303,11010400,100,1255.45,15,5080721.059,1255.446,41327.847,12596.753,Laura,12596.75303,5080721.059
102304,11010500,34.09000015,143.68,15,581451.925,143.677,47062.683,14344.735,Upper Trelipe,14344.73455,581451.9285
102305,11011400,90.31999969,101.89,15,412330.336,101.887,17742.563,5407.944,Mitten,5407.943687,412330.3346
102306,11011600,58.45999908,58.52,15,236815.555,58.517,20063.354,6115.322,Stevens,6115.322253,236815.5549
102307,11011700,100,108.68,15,439818.766,108.679,10053.907,3064.437,Twenty-Six,3064.436852,439818.7656
102308,11012001,51.52000046,185.14,15,749232.304,185.135,45122.638,13753.407,Inguadona (N. Bay),13753.40768,749232.3015
102309,11012002,50.56999969,391.22,15,1583226.237,391.215,58335.565,17780.716,Inguadona (S. Bay),17780.7157,1583226.25
102310,11012100,100,183.98,15,744564.95,183.982,11348.953,3459.168,Mabel,3459.167959,744564.9588
102311,11012900,59.43999863,371.62,15,1503925.694,371.62,51837.845,15800.207,Lower Trelipe,15800.20699,1503925.685
102312,11013300,52.38000107,186.76,15,755820.733,186.763,57065.513,17393.603,Swift,17393.60313,755820.7324
102313,11014200,41.27999878,406.83,15,1646421.187,406.831,153861.3,46897.018,Long,46897.01862,1646421.203
102314,11014300,64.37999725,2237,15,9053019.282,2237.001,204752.108,62408.567,Boy,62408.5685,9053019.304
102315,11014600,47.34999847,624.96,15,2529190.108,624.963,79820.482,24329.332,Six Mile,24329.33207,2529190.098
102316,11014700,36.77000046,20917.67,15,84652634.08,20917.666,728981.866,222194.117,Winnibigoshish,222194.118,84652634.08
102317,11016200,79.02999878,213.52,15,864088.179,213.516,28926.772,8816.898,Rice,8816.89763,864088.1773
102318,11016300,33.58000183,44.51,15,180122.963,44.508,27509.943,8385.047,Cooper,8385.047291,180122.9607
102319,11016700,36.04999924,523.37,15,2118056.766,523.372,99395.89,30295.928,Little Boy,30295.92687,2118056.763
102320,11017000,30.57999992,56.18,15,227354.069,56.179,24711.703,7532.142,Hunter,7532.142213,227354.0698
102321,11017101,39.5,234.86,15,950475.011,234.862,53734.786,16378.395,Wabedo (North East Bay),16378.39516,950474.9924
102322,11017102,31.79999924,200.95,15,813252.225,200.955,63098.73,19232.532,Wabedo (South West Bay),19232.53193,813252.2213
102323,11017400,63.11000061,265.94,15,1076242.899,265.94,69641.202,21226.681,Girl,21226.68093,1076242.896
102324,11017700,99.12999725,287.89,15,1165072.061,287.889,39681.491,12094.943,Three Island,12094.94274,1165072.061
102325,11018200,66.94999695,81.28,15,328917.069,81.275,30881.948,9412.836,Kego,9412.836578,328917.0675
102326,11019000,100,697.66,15,2823377.105,697.656,43749.309,13334.816,Town Line,13334.81616,2823377.105
102327,11019900,52.56000137,191.17,15,773661.408,191.172,52519.973,16008.12,Hay,16008.11985,773661.4036
102328,11020000,44.88000107,235.43,15,952757.566,235.426,57267.571,17455.19,Mule,17455.19084,952757.5524
102329,11020101,54.61000061,423.88,15,1715406.19,423.877,80520.323,24542.644,Broadwater Bay,24542.64386,1715406.18
102330,11020102,36.93999863,1756.02,15,7106524.622,1756.022,262673.411,80063.016,Woman (main lake),80063.01511,7106524.584
102331,11020200,78.44999695,96.24,15,389480.746,96.241,16574.364,5051.876,Silver,5051.875929,389480.7463
102332,11020301,50.04999924,51849.21,15,209830867.2,51849.207,1781316.076,542946.226,Leech (Main Basin),542946.2533,209830867.1
102333,11020302,39.68000031,381.85,15,1545334.142,381.852,58064.202,17698.004,Leech (Kabekona Bay),17698.0039,1545334.094
102334,11020400,46.97000122,722.61,15,2924371.827,722.612,84558.425,25773.459,Portage,25773.45993,2924371.828
102335,11021600,100,157.41,15,637028.549,157.41,10211.096,3112.348,Agate,3112.348525,637028.5416
102336,11021800,42.72999954,180.29,15,729623.993,180.29,74778.192,22792.438,Upper Gull,22792.43867,729623.9837
102337,11022000,81.20999908,112.44,15,455051.504,112.443,16764.871,5109.943,Ray,5109.942684,455051.4931
102338,11022200,69.93000031,170.02,15,688062.18,170.02,43904.728,13382.188,Margaret,13382.187,688062.1482
102339,11022600,97.30999756,225.52,15,912680.691,225.523,17224.536,5250.049,Loon,5250.049273,912680.6908
102340,11023200,41.54000092,220.01,15,890366.52,220.01,74957.643,22847.135,Hattie,22847.13572,890366.5012
102341,11023400,35.49000168,137.72,15,557330.148,137.716,44255.453,13489.089,Ponto,13489.08913,557330.134
102342,11023700,25.01000023,32.27,15,130598.326,32.271,17909.842,5458.931,Deep Portage,5458.930765,130598.3259
102343,11024200,53.38999939,154.41,15,624876.791,154.407,53883.981,16423.87,Hand,16423.87087,624876.7834
102344,11024600,66.55999756,75.12,15,303996.059,75.117,18290.661,5575.004,Sylvan,5575.004365,303996.0606
102345,11025000,39.91999817,360.97,15,1460823.682,360.97,81238.415,24761.518,Ada,24761.51807,1460823.67
102346,11025700,58.93000031,109.08,15,441453.522,109.083,33471.883,10202.25,Island,10202.25017,441453.519
102347,11025800,70.13999939,172.94,15,699871.159,172.938,41936.203,12782.18,Long,12782.17995,699871.1609
102348,11026100,88.01999664,147.83,15,598263.065,147.831,28535.045,8697.499,McKeown,8697.498886,598263.0645
102349,11026200,22.63999939,38.05,15,153978.798,38.048,27756.8,8460.29,Kid,8460.289659,153978.7951
102350,11026300,49.90000153,162.47,15,657491.877,162.466,46563.186,14192.488,Child,14192.4874,657491.8549
102351,11026500,100,35.91,15,145336.866,35.913,5668.016,1727.615,Little Woman,1727.614507,145336.8695
102352,11027000,69.58999634,108.19,15,437837.498,108.19,39610.533,12073.315,Trillium,12073.3147,437837.4981
102353,11027300,41.72000122,83.62,15,338414.034,83.622,31334.482,9550.769,Widow,9550.769253,338414.0437
102354,11027400,47.54999924,365.48,15,1479075.349,365.48,75976.404,23157.654,Blackwater,23157.65406,1479075.373
102355,11027500,99.36000061,41.06,15,166166.395,41.06,7308.244,2227.557,Sand,2227.556688,166166.398
102356,11027700,15.92000008,85.28,15,345121.59,85.28,50119.594,15276.483,Big Deep,15276.4828,345121.5967
102357,11027900,40.83000183,60.51,15,244893.705,60.513,18604.692,5670.722,Sand,5670.721767,244893.6833
102358,11028100,68.62999725,103.86,15,420332.175,103.864,31150.269,9494.621,Barnum,9494.621225,420332.1751
102359,11028200,23.79999924,115.61,15,467882.254,115.614,48262.534,14710.45,Man,14710.44978,467882.2561
102360,11028300,31.62000084,240.43,15,973010.426,240.431,127691.679,38920.502,Baby,38920.50163,973010.4167
102361,11029200,69.44999695,181.15,15,733118.899,181.154,29868.483,9103.932,Pine,9103.931663,733118.8958
102362,11029500,62.91999817,9.27,15,37530.825,9.274,5903.166,1799.289,Hazel,1799.288619,37530.82616
102363,11029600,46.70000076,127.21,15,514793.145,127.205,52958.589,16141.81,Moccasin,16141.81023,514793.1343
102364,11030400,51.36999893,460.95,15,1865432.83,460.948,95768.463,29190.286,Sylvan,29190.28538,1865432.863
102365,11030500,34.00999832,3390.46,15,13721013.09,3390.462,504126.247,153657.987,Gull,153657.9886,13721013.17
102366,11030700,100,514.88,15,2083687.127,514.879,21565.95,6573.315,Norway,6573.314625,2083687.119
102367,11030801,97.69999695,709.46,15,2871136.29,709.458,26992.307,8227.272,Big Portage (West Bay),8227.271577,2871136.293
102368,11030802,100,176.18,15,713004.268,176.183,15810.739,4819.123,Big Portage (East Bay),4819.122975,713004.2683
102369,11031100,35.36999893,263.16,15,1065001.304,263.162,85267.315,25989.53,Webb,25989.53015,1065001.289
102370,11031300,51.43999863,302.44,15,1223942.348,302.436,35805.96,10913.678,Lower Sucker,10913.67863,1223942.359
102371,11032000,36.50999832,74.72,15,302396.42,74.722,22307.673,6799.392,Pillager,6799.392117,302396.4226
102372,11032400,98.5,257.09,15,1040447.601,257.095,19805.834,6036.83,Rock,6036.830719,1040447.605
102373,11035000,28.03000069,51.06,15,206646.489,51.062,21361.113,6510.88,Bowen,6510.88023,206646.4852
102374,11035100,37.91999817,93.65,15,378984.947,93.647,39374.918,12001.499,Five Point,12001.49872,378984.9494
102375,11035300,68.06999969,89.65,15,362804.6,89.649,15365.823,4683.512,Beuber,4683.512219,362804.6018
102376,11035500,56.81000137,106.08,15,429296.627,106.079,25265.111,7700.821,Ox Yoke,7700.821352,429296.6268
102377,11035800,39.70000076,99.99,15,404648.714,99.989,32968.553,10048.835,Horseshoe,10048.83501,404648.7275
102378,11036000,93.40000153,101.06,15,408993.419,101.062,12359.599,3767.213,Island,3767.213427,408993.4289
102379,11036100,39.13000107,86.2,15,348858.798,86.203,26565.503,8097.181,Sanborn,8097.181496,348858.7945
102380,11036700,65.63999939,288.77,15,1168620.287,288.766,40554.772,12361.119,Lind,12361.11913,1168620.287
102381,11037100,35.31999969,198.94,15,805082.915,198.936,58904.478,17954.121,Stony,17954.12069,805082.9172
102382,11038100,81.61000061,119.23,15,482497.419,119.225,21457.531,6540.268,Paquet,6540.268361,482497.4193
102383,11038200,60.58000183,63.97,15,258902.739,63.975,15560.135,4742.739,Boss,4742.738695,258902.7387
102384,11038300,40.24000168,436.43,15,1766208.188,436.43,79269.64,24161.435,Pleasant,24161.43423,1766208.194
102385,11038700,62.95999908,142.34,15,576051.83,142.342,25753.362,7849.64,Little Webb,7849.64031,576051.8305
102386,11039400,89.44000244,118.92,15,481264.817,118.921,23027.573,7018.818,Hovde,7018.818539,481264.8047
102387,11039600,75.26000214,57.93,15,234428.606,57.927,13145.062,4006.623,Diamond,4006.622677,234428.6069
102388,11040000,53.91999817,76.55,15,309804.751,76.553,22583.106,6883.344,Jack,6883.344437,309804.7512
102389,11041100,37.91999817,611.08,15,2473008.658,611.08,93776.776,28583.218,Pine Mountain,28583.21862,2473008.647
102390,11041200,60.13000107,761.91,15,3083396.61,761.907,127139.39,38752.164,Birch,38752.16351,3083396.635
102391,11041300,28.81999969,1454.45,15,5886064.268,1454.446,248442.35,75725.38,Ten Mile,75725.38032,5886064.298
102392,11041500,46.18999863,2194.53,15,8881151.589,2194.533,142859.433,43543.642,Pike Bay,43543.64211,8881151.539
102393,11045400,45.27999878,64.53,15,261147.061,64.529,32807.992,9999.896,Long,9999.8957,261147.059
102394,11046300,44.54000092,71.14,15,287888.525,71.137,25559.482,7790.546,Variety,7790.545467,287888.5248
102395,11047200,31.5,121.46,15,491547.311,121.461,75001.152,22860.397,Howard,22860.39709,491547.3068
102396,11047600,32.02000046,90.67,15,366953.575,90.674,29833.974,9093.413,Portage,9093.413549,366953.5635
102397,11048000,45.04999924,128.1,15,518426.638,128.103,38814.191,11830.589,Long,11830.58953,518426.6393
102398,11048200,44.15999985,63.3,15,256153.789,63.296,25026.977,7628.238,May,7628.237726,256153.7958
102399,11048400,100,168.75,15,682933.864,168.753,16846.369,5134.783,Twin,5134.783466,682933.8644
102400,11048800,70.02999878,389.93,15,1578006.293,389.925,34194.021,10422.358,Thirteen,10422.35838,1578006.258
102401,11049000,47.52000046,169.74,15,686937.404,169.742,30837.128,9399.176,Portage,9399.175995,686937.4277
102402,11049300,42.83000183,83.5,15,337918.641,83.5,20962.162,6389.28,Welch,6389.279941,337918.6411
102403,11049400,45.20999908,255.38,15,1033503.916,255.379,35103.046,10699.43,Crooked,10699.42932,1033503.923
102404,11050000,91.36000061,133.21,15,539098.998,133.211,26447.335,8061.164,Spider,8061.162943,539098.984
102405,11050200,84.38999939,160.52,15,649604.643,160.517,27641.565,8425.166,Crystal,8425.165791,649604.6463
102406,11050400,31.65999985,553.6,15,2240405.149,553.604,80419.707,24511.976,Steamboat,24511.97543,2240405.127
102407,11050500,50.41999817,266.2,15,1077316.475,266.205,40984.18,12492.003,Little Wolf,12492.00381,1077316.471
102408,13001201,61.97999954,287.71,15,1164327.258,287.705,37557.407,11447.521,Chisago (north portion),11447.5199,1164327.245
